keyword_id	keyword_name	movie_count	assigned_moods	assignment_type	confidence	short_reason
192345	football (soccer) team	107	Uncategorized	none	low	sport team (low-conf Interested removed) (low-conf Happy removed)
258464	frankenstein	107	Interested,Afraid	multi	medium	classic monster
325892	science documentary	107	Interested	single	medium	scientific exploration
350067	cinema	107	Uncategorized	none	low	film medium (low-conf Interested removed)
530	prophecy	106	Interested,Afraid	multi	medium	foretelling
1595	ex-girlfriend	106	Sad	single	low	past relationship
2900	buenos aires, argentina	106	Uncategorized	none	high	setting
4573	down syndrome	106	Interested,Sad	multi	medium	developmental condition
6133	industry	106	Uncategorized	none	medium	economic sector
6506	resurrection	106	Surprised,Afraid	multi	medium	return from death
7118	escaped convict	106	Interested,Afraid	multi	medium	fugitive
7984	bikini	106	Uncategorized	none	medium	clothing
9322	taiwan	106	Uncategorized	none	high	country tag
13017	drifter	106	Uncategorized	none	low	wandering figure (low-conf Interested removed)
15225	cattle	106	Uncategorized	none	medium	livestock
15271	interrogation	106	Interested,Afraid	multi	medium	questioning under pressure
155573	wild west	106	Interested	single	medium	frontier setting
156887	military dictatorship	106	Afraid,Angry	multi	high	authoritarian military rule
188294	damsel in distress	106	Uncategorized	none	medium	endangered woman trope
189422	nazi occupation	106	Sad,Afraid,Angry	multi	high	wartime oppression
191111	syria	106	Sad,Afraid	multi	high	conflict region
260365	christmas eve	106	Happy	single	high	holiday
283527	greek videotape	106	Uncategorized	none	high	production format
325849	sincere	106	Happy	single	medium	genuine emotion descriptor
566	sexual identity	105	Interested	single	high	identity tag
3301	suspicion	105	Interested,Afraid	multi	medium	distrust
3681	economy	105	Uncategorized	none	low	financial system (low-conf Interested removed)
3986	spider	105	Disgusted,Afraid	multi	medium	phobia-inducing creature
4627	earth	105	Uncategorized	none	low	planet (low-conf Interested removed)
10049	teen angst	105	Sad,Angry	multi	medium	adolescent frustration
33424	cynical	105	Sad,Angry	multi	medium	bitter disillusion
33846	war propaganda	105	Disgusted,Angry	multi	high	manipulative war messaging
164713	hamburg, germany	105	Uncategorized	none	high	setting
209817	political thriller	105	Interested,Afraid	multi	high	political suspense
210162	grim	105	Sad,Afraid	multi	high	dark and bleak descriptor
261681	south korea	105	Uncategorized	none	high	country tag
276222	sad	105	Sad	single	high	direct emotion descriptor
2251	lie	104	Interested,Angry	multi	medium	deception
2968	grave	104	Sad,Afraid	multi	medium	burial site
3156	brotherhood	104	Happy,Interested	multi	medium	male solidarity
8041	sao paulo, brazil	104	Uncategorized	none	high	setting
11527	rape victim	104	Sad,Disgusted,Angry	multi	high	assault survivor
12416	horror spoof	104	Happy,Afraid	multi	medium	comedic horror
14805	maniac	104	Disgusted,Afraid	multi	high	dangerous person
41180	security guard	104	Uncategorized	none	medium	occupation
157768	vaudeville	104	Sad	single	low	theatrical variety (low-conf Happy removed)
161643	sport competition	104	Happy,Interested	multi	medium	athletic contest
201189	nfl (national football league)	104	Uncategorized	none	low	sport league (low-conf Interested removed) (low-conf Happy removed)
213040	self reflection	104	Interested,Sad	multi	medium	introspection
279911	nazi germany	104	Disgusted,Afraid,Angry	multi	high	fascist state
281776	mysterious disappearance	104	Sad,Afraid	multi	high	unexplained vanishing
325777	bewildered	104	Surprised	single	high	direct confusion descriptor
888	screenwriter	103	Uncategorized	none	low	creative profession (low-conf Interested removed)
904	pennsylvania, usa	103	Uncategorized	none	high	geographic tag
2081	department store	103	Uncategorized	none	medium	setting
6156	superstition	103	Interested	single	medium	irrational belief
6285	coup d'etat	103	Angry	single	high	violent power seizure
7375	twin brother	103	Uncategorized	none	low	duality (low-conf Interested removed)
9180	yorkshire	103	Uncategorized	none	high	geographic tag
9921	easter	103	Uncategorized	none	medium	holiday
15087	iraq war	103	Sad,Afraid,Angry	multi	high	armed conflict
34152	evolution	103	Interested	single	medium	biological development
161166	misogyny	103	Disgusted,Angry	multi	high	hatred of women
161184	reboot	103	Uncategorized	none	high	franchise tag
171826	told in flashback	103	Interested	single	high	narrative technique
291153	grand	103	Uncategorized	none	low	scale descriptor (low-conf Interested removed)
296479	shōwa era (1926-89)	103	Uncategorized	none	high	historical period tag
2936	artists' life	102	Interested	single	medium	creative biography
4079	lighthouse	102	Interested,Afraid	multi	medium	isolated coastal setting
8721	arctic polar circle region	102	Interested,Afraid	multi	medium	extreme environment
10642	osaka, japan	102	Uncategorized	none	high	setting
14540	accidental death	102	Sad,Afraid	multi	high	unintended fatal event
165431	anti war	102	Sad,Angry	multi	high	peace advocacy
178895	questioning	102	Interested	single	medium	inquiry and doubt
208327	zealous	102	Interested	single	medium	fanatical intensity
239239	closeted homosexual	102	Sad	single	medium	hidden identity
267422	rural setting	102	Uncategorized	none	medium	setting
274951	movie theater	102	Uncategorized	none	low	venue (low-conf Interested removed)
848	double life	101	Interested,Afraid	multi	medium	hidden dual existence
1360	minnesota	101	Uncategorized	none	high	geographic tag
2337	pedophilia	101	Disgusted	single	high	child sexual abuse, disgust primary
4152	kingdom	101	Happy	single	low	realm (low-conf Interested removed)
4378	striptease	101	Disgusted	single	medium	performance
6310	national park	101	Uncategorized	none	low	natural preserve (low-conf Interested removed)
9866	basement	101	Afraid	single	medium	confined space
14548	political assassination	101	Afraid,Angry	multi	high	targeted political killing
15208	biting	101	Disgusted,Afraid	multi	medium	aggressive act
15246	sabotage	101	Angry	single	medium	deliberate destruction
41404	sexual desire	101	Interested	single	medium	sexual content
156316	troubled teen	101	Sad,Angry	multi	medium	adolescent problems
159280	bouldering	101	Uncategorized	none	low	climbing sport (low-conf Interested removed)
176182	psycho	101	Disgusted,Afraid	multi	high	dangerous psychotic person
186117	dj	101	Happy	single	low	music performer (low-conf Happy removed)
188959	plague	101	Sad,Disgusted,Afraid	multi	high	deadly epidemic
195732	ski	101	Uncategorized	none	low	winter sport (low-conf Happy removed)
209087	alternative rock	101	Uncategorized	none	low	music subgenre (low-conf Interested removed)
244256	near future	101	Interested	single	medium	speculative setting
281659	wistful	101	Sad	single	medium	bittersweet longing
307583	goat climber	101	Uncategorized	none	medium	niche tag
319324	analog horror	101	Afraid	single	medium	retro horror format
2151	drug crime	100	Afraid,Angry	multi	high	narcotics-related crime
3338	invention	100	Interested,Surprised	multi	medium	creative innovation
5939	iraq	100	Sad,Afraid	multi	high	conflict region
6464	uncle	100	Uncategorized	none	medium	family role
6559	basque country, spain	100	Uncategorized	none	high	geographic tag
10275	house party	100	Happy	single	medium	social gathering
11157	sibling rivalry	100	Sad,Angry	multi	medium	family competition
11363	arson	100	Afraid,Angry	multi	high	deliberate fire-setting
11860	fish out of water	100	Happy,Surprised	multi	medium	comedic displacement
14798	park	100	Uncategorized	none	medium	setting
33648	celebration	100	Happy	single	high	festive event
195988	nude modeling	100	Uncategorized	none	medium	art/content category
208817	indie rock	100	Uncategorized	none	low	music subgenre (low-conf Interested removed)
282758	spies	100	Interested,Afraid	multi	medium	espionage operatives
283547	super sentai	100	Uncategorized	none	low	Japanese superhero team (low-conf Interested removed) (low-conf Happy removed)
289406	enac	100	Uncategorized	none	high	institutional tag
307587	crime documentary	100	Interested,Afraid	multi	medium	true crime docs
1499	pastor	99	Uncategorized	none	low	religious leader (low-conf Interested removed)
1879	shower	99	Uncategorized	none	medium	setting/object
2032	pop singer	99	Uncategorized	none	low	music performer (low-conf Happy removed)
2348	hustler	99	Interested	single	medium	street-smart figure
2763	human vs nature	99	Interested,Afraid	multi	medium	survival against elements
3088	bodyguard	99	Interested,Afraid	multi	medium	protector
4097	independence	99	Happy,Interested	multi	medium	freedom
4142	insomnia	99	Sad,Afraid	multi	medium	sleep disorder
5708	gospel	99	Uncategorized	none	low	religious music (low-conf Happy removed)
10061	dysfunctional marriage	99	Sad,Angry	multi	high	troubled partnership
18021	detroit, michigan	99	Uncategorized	none	high	setting
18070	religious fundamentalism	99	Afraid,Angry	multi	high	extremist belief
154842	school teacher	99	Uncategorized	none	medium	profession
157186	swashbuckler	99	Happy,Interested	multi	medium	adventurous hero
162861	ancient greece	99	Interested	single	medium	historical civilization
170212	criminal gang	99	Afraid,Angry	multi	high	organized criminals
191132	space exploration	99	Interested,Surprised	multi	medium	cosmic discovery
191509	news	99	Uncategorized	none	low	current events (low-conf Interested removed)
208156	frantic	99	Afraid	single	medium	panicked energy
235774	british raj	99	Sad,Angry	multi	high	colonial oppression
299594	irish	99	Uncategorized	none	high	nationality tag
324886	bitter	99	Sad,Angry	multi	medium	resentment
1715	symbolism	98	Interested	single	medium	metaphorical depth
2286	border	98	Interested,Afraid	multi	medium	boundary/frontier tension
2618	miracle	98	Happy,Surprised	multi	high	wondrous event
2908	secret society	98	Interested,Afraid	multi	medium	hidden organization
3180	sailing	98	Uncategorized	none	low	maritime activity (low-conf Interested removed)
3852	safety	98	Uncategorized	none	medium	generic concept
5570	christmas tree	98	Happy	single	high	holiday symbol
7020	bodybuilding	98	Uncategorized	none	low	physical sport (low-conf Interested removed)
7024	fashion designer	98	Uncategorized	none	low	creative profession (low-conf Interested removed)
10194	interracial romance	98	Happy,Sad	multi	low	romantic love (low-conf Happy removed)
10392	mute	98	Sad	single	low	speech inability (low-conf Interested removed)
14988	east asian lead	98	Uncategorized	none	high	casting tag
18026	drug lord	98	Afraid,Angry	multi	high	narcotics kingpin
33475	songwriter	98	Uncategorized	none	low	musician (low-conf Interested removed)
163186	séance	98	Surprised,Afraid	multi	medium	contacting the dead
172383	eating disorder	98	Sad,Disgusted	multi	high	harmful relationship with food
210281	sisterhood	98	Happy,Sad	multi	medium	female solidarity
211362	political repression	98	Sad,Afraid,Angry	multi	high	state oppression
251523	idol group	98	Uncategorized	none	low	music group (low-conf Happy removed)
291865	united states of america (usa)	98	Uncategorized	none	high	country tag
526	rebel	97	Interested,Angry	multi	medium	defiant figure
4884	infection	97	Disgusted,Afraid	multi	high	disease spread
6373	sadomasochism	97	Disgusted	single	medium	extreme sexual practice
8338	coach	97	Uncategorized	none	low	sports mentor (low-conf Interested removed)
11857	mental institution	97	Sad,Afraid	multi	high	psychiatric facility
14766	cafe	97	Uncategorized	none	medium	setting
33721	body-swap	97	Happy,Surprised	multi	medium	identity exchange
156064	homecoming	97	Happy,Sad	multi	medium	return home
256736	latin america	97	Uncategorized	none	high	geographic tag
309426	understated	97	Uncategorized	none	low	subtle tone (low-conf Interested removed)
2013	attempted murder	96	Afraid,Angry	multi	high	violent attempt on life
2479	chicken	96	Uncategorized	none	medium	animal
2660	strong woman	96	Happy,Interested	multi	medium	empowered female figure
3582	bride	96	Happy	single	medium	wedding figure
4319	french revolution	96	Sad,Afraid,Angry	multi	high	violent political upheaval
4735	pizza	96	Uncategorized	none	medium	food item
9665	cover-up	96	Afraid,Angry	multi	high	concealing wrongdoing
9739	extraterrestrial	96	Interested,Surprised,Afraid	multi	medium	alien being
10175	drug cartel	96	Afraid,Angry	multi	high	narcotics organization
10907	consumerism	96	Angry	single	medium	materialistic culture critique
11733	drug dealing	96	Afraid,Angry	multi	medium	narcotics trade
